epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
43,1936.77,3.86933,3.01373,0.00275,0.00388,0.00968,2e-05,1e-05,4.14374,3.51495,0.00391,0.0023763,0.0007921,0.0023763,0.0007921,0.0023763,0.0007921,0.0023763,0.0007921
44,1979.47,3.86374,2.99719,0.00274,0.00344,0.00858,4e-05,1e-05,4.42516,3.63007,0.004,0.00236145,0.00078715,0.00236145,0.00078715,0.00236145,0.00078715,0.00236145,0.00078715
45,2023.1,3.82308,2.96858,0.00267,0.0048,0.01197,9e-05,2e-05,4.37873,3.33947,0.00401,0.0023466,0.0007822,0.0023466,0.0007822,0.0023466,0.0007822,0.0023466,0.0007822
46,2065.41,3.84841,3.0005,0.00274,0.00514,0.01282,0.00013,3e-05,4.13367,3.40473,0.00387,0.00233175,0.00077725,0.00233175,0.00077725,0.00233175,0.00077725,0.00233175,0.00077725
47,2107.26,3.81966,3.00065,0.00267,0.00384,0.00959,0.00091,0.0001,4.25199,3.49889,0.00413,0.0023169,0.0007723,0.0023169,0.0007723,0.0023169,0.0007723,0.0023169,0.0007723
48,2151.43,3.81711,3.01022,0.00271,0.00381,0.00951,7e-05,1e-05,4.25827,3.3756,0.0039,0.00230205,0.00076735,0.00230205,0.00076735,0.00230205,0.00076735,0.00230205,0.00076735
49,2194.35,3.82428,3.01337,0.00269,0.00476,0.01189,0.00011,2e-05,4.50043,3.38613,0.0041,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624
50,2236.65,3.83017,3.0077,0.00272,0.00381,0.00951,5e-05,2e-05,4.42584,3.42206,0.00405,0.00227235,0.00075745,0.00227235,0.00075745,0.00227235,0.00075745,0.00227235,0.00075745
51,2279.32,3.83238,2.99671,0.0027,0.00608,0.01511,0.00026,6e-05,4.1933,3.24212,0.00389,0.0022575,0.0007525,0.0022575,0.0007525,0.0022575,0.0007525,0.0022575,0.0007525
52,2324.84,3.81662,2.99736,0.00268,0.00776,0.01783,0.00012,2e-05,4.2113,3.41859,0.00419,0.00224265,0.00074755,0.00224265,0.00074755,0.00224265,0.00074755,0.00224265,0.00074755
53,2367.23,3.8277,2.96288,0.0027,0.00517,0.01291,0.00012,2e-05,4.23182,3.46255,0.00393,0.0022278,0.0007426,0.0022278,0.0007426,0.0022278,0.0007426,0.0022278,0.0007426
54,2410.55,3.84037,2.97349,0.00274,0.00612,0.01528,0.00013,3e-05,4.14843,3.24038,0.00389,0.00221295,0.00073765,0.00221295,0.00073765,0.00221295,0.00073765,0.00221295,0.00073765
55,2453.97,3.81878,2.96544,0.00267,0.00575,0.01435,0.00013,4e-05,4.35461,3.29617,0.00396,0.0021981,0.0007327,0.0021981,0.0007327,0.0021981,0.0007327,0.0021981,0.0007327
56,2498.01,3.83561,2.9937,0.00269,0.0052,0.01299,0.00011,2e-05,4.32936,3.39381,0.00396,0.00218325,0.00072775,0.00218325,0.00072775,0.00218325,0.00072775,0.00218325,0.00072775
57,2540.29,3.80051,2.96792,0.00262,0.0048,0.01197,8e-05,1e-05,4.32922,3.43019,0.00385,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228
58,2582.78,3.8365,2.96466,0.00268,0.00582,0.01452,0.00016,3e-05,4.19371,3.36593,0.00385,0.00215355,0.00071785,0.00215355,0.00071785,0.00215355,0.00071785,0.00215355,0.00071785
59,2625.72,3.81316,2.99472,0.0027,0.0048,0.01197,0.0001,2e-05,4.34984,3.36329,0.00392,0.0021387,0.0007129,0.0021387,0.0007129,0.0021387,0.0007129,0.0021387,0.0007129
60,2669.32,3.80057,2.97722,0.00269,0.00435,0.01087,0.00013,3e-05,4.23249,3.61404,0.00396,0.00212385,0.00070795,0.00212385,0.00070795,0.00212385,0.00070795,0.00212385,0.00070795
61,2713.07,3.83449,2.96496,0.0027,0.00653,0.0163,0.00015,3e-05,4.04207,3.29114,0.00389,0.002109,0.000703,0.002109,0.000703,0.002109,0.000703,0.002109,0.000703
62,2756.78,3.76988,2.93117,0.00262,0.00456,0.01138,0.00012,2e-05,4.30545,3.29985,0.00399,0.00209415,0.00069805,0.00209415,0.00069805,0.00209415,0.00069805,0.00209415,0.00069805
63,2799.25,3.79835,2.95042,0.00266,0.0052,0.01299,0.00013,3e-05,4.2412,3.27463,0.00392,0.0020793,0.0006931,0.0020793,0.0006931,0.0020793,0.0006931,0.0020793,0.0006931
