epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
39,257.891,1.56145,1.25729,0.00479,0.63014,0.33333,0.43683,0.12777,2.25798,2.09088,0.01145,0.000186114,6.2038e-05,0.000186114,6.2038e-05,0.000186114,6.2038e-05,0.000186114,6.2038e-05
40,263.131,1.55376,1.24572,0.00471,0.63578,0.33333,0.42667,0.11889,2.25532,2.14692,0.01152,0.000183117,6.1039e-05,0.000183117,6.1039e-05,0.000183117,6.1039e-05,0.000183117,6.1039e-05
41,268.676,1.62313,1.29892,0.00503,0.62403,0.33333,0.43752,0.13063,2.26373,2.10114,0.01143,0.00018012,6.004e-05,0.00018012,6.004e-05,0.00018012,6.004e-05,0.00018012,6.004e-05
42,274.282,1.56389,1.23324,0.00479,0.62482,0.33333,0.4379,0.12999,2.25443,2.09165,0.01144,0.000177123,5.9041e-05,0.000177123,5.9041e-05,0.000177123,5.9041e-05,0.000177123,5.9041e-05
43,279.474,1.59437,1.269,0.00501,0.62002,0.33333,0.43709,0.12962,2.25405,2.1017,0.01146,0.000174126,5.8042e-05,0.000174126,5.8042e-05,0.000174126,5.8042e-05,0.000174126,5.8042e-05
44,284.481,1.57898,1.25391,0.00502,0.79958,0.33263,0.49489,0.14211,2.25794,2.03623,0.01139,0.000171129,5.7043e-05,0.000171129,5.7043e-05,0.000171129,5.7043e-05,0.000171129,5.7043e-05
45,290.245,1.56107,1.21347,0.0048,0.59704,0.41667,0.48972,0.13432,2.19781,2.15945,0.01064,0.000168132,5.6044e-05,0.000168132,5.6044e-05,0.000168132,5.6044e-05,0.000168132,5.6044e-05
46,295.538,1.5686,1.24067,0.00482,0.6142,0.41667,0.4877,0.13436,2.19012,2.18857,0.0107,0.000165135,5.5045e-05,0.000165135,5.5045e-05,0.000165135,5.5045e-05,0.000165135,5.5045e-05
47,301.451,1.58168,1.22869,0.005,0.54107,0.33333,0.43465,0.12614,2.21469,2.20336,0.01087,0.000162138,5.4046e-05,0.000162138,5.4046e-05,0.000162138,5.4046e-05,0.000162138,5.4046e-05
48,307.012,1.50205,1.1569,0.00454,0.62795,0.33333,0.4771,0.13351,2.28472,2.08047,0.01162,0.000159141,5.3047e-05,0.000159141,5.3047e-05,0.000159141,5.3047e-05,0.000159141,5.3047e-05
49,311.945,1.5887,1.26468,0.00499,0.63342,0.33333,0.45936,0.13133,2.24873,2.05079,0.0115,0.000156144,5.2048e-05,0.000156144,5.2048e-05,0.000156144,5.2048e-05,0.000156144,5.2048e-05
