epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
107,20121.5,2.06689,1.04809,0.00186,0.72682,0.61608,0.64743,0.31984,2.07549,1.0362,0.00332,0.0004453,0.000148433,0.0004453,0.000148433,0.0004453,0.000148433,0.0004453,0.000148433
108,20309,2.06226,1.04826,0.00186,0.72863,0.61604,0.64697,0.31972,2.07673,1.03527,0.00332,0.00043535,0.000145117,0.00043535,0.000145117,0.00043535,0.000145117,0.00043535,0.000145117
109,20496.6,2.06465,1.04072,0.00187,0.73123,0.61525,0.64698,0.31993,2.07633,1.03324,0.00332,0.0004254,0.0001418,0.0004254,0.0001418,0.0004254,0.0001418,0.0004254,0.0001418
110,20683.1,2.05618,1.04676,0.00186,0.73465,0.61365,0.64747,0.3201,2.07485,1.03537,0.00332,0.00041545,0.000138483,0.00041545,0.000138483,0.00041545,0.000138483,0.00041545,0.000138483
111,20871.6,2.05611,1.03982,0.00186,0.73348,0.61485,0.64726,0.32032,2.073,1.03678,0.00332,0.0004055,0.000135167,0.0004055,0.000135167,0.0004055,0.000135167,0.0004055,0.000135167
112,21059.2,2.06605,1.04186,0.00185,0.73434,0.61451,0.64715,0.32037,2.07353,1.03677,0.00332,0.00039555,0.00013185,0.00039555,0.00013185,0.00039555,0.00013185,0.00039555,0.00013185
113,21243.6,2.06662,1.04815,0.00186,0.73309,0.61465,0.6463,0.32025,2.07267,1.03718,0.00331,0.0003856,0.000128533,0.0003856,0.000128533,0.0003856,0.000128533,0.0003856,0.000128533
114,21429.8,2.06095,1.04491,0.00187,0.73288,0.61342,0.64637,0.32028,2.07271,1.03578,0.00331,0.00037565,0.000125217,0.00037565,0.000125217,0.00037565,0.000125217,0.00037565,0.000125217
115,21618.5,2.05947,1.0366,0.00186,0.73124,0.61458,0.64614,0.32035,2.07286,1.03571,0.00331,0.0003657,0.0001219,0.0003657,0.0001219,0.0003657,0.0001219,0.0003657,0.0001219
116,21805.1,2.05345,1.04543,0.00187,0.73419,0.61496,0.64638,0.32052,2.07343,1.03511,0.00331,0.00035575,0.000118583,0.00035575,0.000118583,0.00035575,0.000118583,0.00035575,0.000118583
117,21991.3,2.06255,1.04707,0.00187,0.73236,0.6159,0.64691,0.32069,2.07289,1.03418,0.00331,0.0003458,0.000115267,0.0003458,0.000115267,0.0003458,0.000115267,0.0003458,0.000115267
118,22178.8,2.05703,1.05141,0.00185,0.72911,0.6169,0.64646,0.32049,2.07332,1.0333,0.00331,0.00033585,0.00011195,0.00033585,0.00011195,0.00033585,0.00011195,0.00033585,0.00011195
