epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
65,70194,1.97126,1.45167,0.00238,0.81391,0.64526,0.69006,0.44278,1.79084,1.18323,0.00273,0.0023664,0.0007888,0.0023664,0.0007888,0.0023664,0.0007888,0.0023664,0.0007888
66,71307.4,1.96207,1.44681,0.00237,0.81309,0.64566,0.69032,0.44313,1.78884,1.18199,0.00273,0.0023565,0.0007855,0.0023565,0.0007855,0.0023565,0.0007855,0.0023565,0.0007855
67,72412.3,1.96904,1.45026,0.00236,0.81417,0.64587,0.6906,0.44351,1.78853,1.17989,0.00273,0.0023466,0.0007822,0.0023466,0.0007822,0.0023466,0.0007822,0.0023466,0.0007822
68,73511,1.96191,1.43994,0.00235,0.81525,0.64597,0.69091,0.44387,1.78874,1.17828,0.00273,0.0023367,0.0007789,0.0023367,0.0007789,0.0023367,0.0007789,0.0023367,0.0007789
69,74607.7,1.96155,1.43791,0.00236,0.81465,0.64663,0.69128,0.44427,1.78754,1.1763,0.00273,0.0023268,0.0007756,0.0023268,0.0007756,0.0023268,0.0007756,0.0023268,0.0007756
70,75709.6,1.96727,1.44329,0.00234,0.81483,0.64692,0.69157,0.44479,1.78609,1.17476,0.00272,0.0023169,0.0007723,0.0023169,0.0007723,0.0023169,0.0007723,0.0023169,0.0007723
71,76812.3,1.97566,1.45362,0.00235,0.81511,0.64703,0.69178,0.44505,1.78618,1.17242,0.00272,0.002307,0.000769,0.002307,0.000769,0.002307,0.000769,0.002307,0.000769
72,77914.9,1.96714,1.43881,0.00235,0.8156,0.6473,0.69203,0.4454,1.78537,1.17032,0.00272,0.0022971,0.0007657,0.0022971,0.0007657,0.0022971,0.0007657,0.0022971,0.0007657
73,79022.1,1.96604,1.4433,0.00234,0.81516,0.64794,0.6923,0.44551,1.7846,1.16923,0.00272,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624
74,80131.1,1.96574,1.44424,0.00234,0.81632,0.6476,0.69251,0.44581,1.78427,1.16811,0.00272,0.0022773,0.0007591,0.0022773,0.0007591,0.0022773,0.0007591,0.0022773,0.0007591
75,81232.3,1.96024,1.4322,0.00234,0.81704,0.64743,0.69288,0.44617,1.78386,1.16578,0.00272,0.0022674,0.0007558,0.0022674,0.0007558,0.0022674,0.0007558,0.0022674,0.0007558
76,82323.2,1.94987,1.42319,0.00234,0.81709,0.6484,0.6932,0.44649,1.78378,1.16354,0.00272,0.0022575,0.0007525,0.0022575,0.0007525,0.0022575,0.0007525,0.0022575,0.0007525
77,83421,1.95916,1.43138,0.00235,0.81801,0.64851,0.69339,0.44649,1.78171,1.16484,0.00272,0.0022476,0.0007492,0.0022476,0.0007492,0.0022476,0.0007492,0.0022476,0.0007492
78,84535.3,1.95108,1.42801,0.00234,0.81763,0.64906,0.69381,0.44683,1.78152,1.16286,0.00271,0.0022377,0.0007459,0.0022377,0.0007459,0.0022377,0.0007459,0.0022377,0.0007459
79,85640.9,1.96157,1.43346,0.00235,0.81866,0.64858,0.69378,0.4468,1.78024,1.16326,0.00271,0.0022278,0.0007426,0.0022278,0.0007426,0.0022278,0.0007426,0.0022278,0.0007426
80,86739.4,1.95542,1.42921,0.00233,0.81947,0.64894,0.6941,0.44702,1.77976,1.16241,0.00271,0.0022179,0.0007393,0.0022179,0.0007393,0.0022179,0.0007393,0.0022179,0.0007393
81,87814.2,1.95591,1.42505,0.00233,0.81878,0.64976,0.69436,0.44737,1.78092,1.16019,0.00271,0.002208,0.000736,0.002208,0.000736,0.002208,0.000736,0.002208,0.000736
82,88886.7,1.9513,1.42067,0.00232,0.81923,0.64978,0.69445,0.44746,1.77982,1.15929,0.00271,0.0021981,0.0007327,0.0021981,0.0007327,0.0021981,0.0007327,0.0021981,0.0007327
83,89962.1,1.95447,1.42216,0.00233,0.81974,0.64974,0.69475,0.44783,1.77978,1.15845,0.00271,0.0021882,0.0007294,0.0021882,0.0007294,0.0021882,0.0007294,0.0021882,0.0007294
84,91042.1,1.94301,1.42054,0.00233,0.81952,0.65065,0.69606,0.4483,1.77884,1.15675,0.0027,0.0021783,0.0007261,0.0021783,0.0007261,0.0021783,0.0007261,0.0021783,0.0007261
