epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
106,9882.99,2.68323,1.91091,0.0029,0.54212,0.3602,0.38141,0.16304,2.45451,1.77985,0.00402,0.0019605,0.0006535,0.0019605,0.0006535,0.0019605,0.0006535,0.0019605,0.0006535
107,9968.5,2.67025,1.90639,0.00289,0.54864,0.35737,0.38199,0.16358,2.44853,1.78093,0.00402,0.0019506,0.0006502,0.0019506,0.0006502,0.0019506,0.0006502,0.0019506,0.0006502
108,10056.3,2.67226,1.9032,0.00288,0.55097,0.35815,0.38239,0.16356,2.45159,1.78044,0.00403,0.0019407,0.0006469,0.0019407,0.0006469,0.0019407,0.0006469,0.0019407,0.0006469
109,10144.2,2.66996,1.88322,0.00284,0.54746,0.36226,0.38289,0.16359,2.45716,1.77461,0.00403,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436
110,10233.5,2.6833,1.90611,0.00288,0.54382,0.36343,0.3838,0.16397,2.4544,1.774,0.00403,0.0019209,0.0006403,0.0019209,0.0006403,0.0019209,0.0006403,0.0019209,0.0006403
111,10320.1,2.66329,1.89698,0.0029,0.54415,0.36275,0.38295,0.16364,2.45714,1.77311,0.00404,0.001911,0.000637,0.001911,0.000637,0.001911,0.000637,0.001911,0.000637
112,10409,2.67901,1.90726,0.00289,0.54298,0.36228,0.38348,0.16342,2.45331,1.77363,0.00403,0.0019011,0.0006337,0.0019011,0.0006337,0.0019011,0.0006337,0.0019011,0.0006337
113,10499.5,2.67546,1.89775,0.00288,0.54373,0.35971,0.38289,0.16332,2.44942,1.77465,0.00403,0.0018912,0.0006304,0.0018912,0.0006304,0.0018912,0.0006304,0.0018912,0.0006304
114,10586.9,2.66649,1.89472,0.00289,0.54563,0.3603,0.38261,0.16404,2.44751,1.77347,0.00403,0.0018813,0.0006271,0.0018813,0.0006271,0.0018813,0.0006271,0.0018813,0.0006271
115,10674.4,2.67456,1.88577,0.0029,0.54491,0.36265,0.38253,0.16385,2.45124,1.77124,0.00403,0.0018714,0.0006238,0.0018714,0.0006238,0.0018714,0.0006238,0.0018714,0.0006238
116,10764.8,2.67519,1.90139,0.00286,0.5402,0.3632,0.38224,0.16387,2.45245,1.77274,0.00403,0.0018615,0.0006205,0.0018615,0.0006205,0.0018615,0.0006205,0.0018615,0.0006205
117,10853.6,2.6833,1.90979,0.00287,0.54038,0.36353,0.38261,0.16392,2.45216,1.77429,0.00403,0.0018516,0.0006172,0.0018516,0.0006172,0.0018516,0.0006172,0.0018516,0.0006172
118,10941.8,2.6716,1.88354,0.00287,0.54148,0.36264,0.38246,0.16441,2.45287,1.77273,0.00403,0.0018417,0.0006139,0.0018417,0.0006139,0.0018417,0.0006139,0.0018417,0.0006139
119,11028.9,2.66184,1.88944,0.00286,0.5485,0.36196,0.38321,0.16454,2.45265,1.77113,0.00403,0.0018318,0.0006106,0.0018318,0.0006106,0.0018318,0.0006106,0.0018318,0.0006106
